referencing_db,referencing_entity_name,referencing_description,referencing_minor_id,referencing_class_desc,referenced_server_name,referenced_database_name,referenced_schema_name,referenced_entity_name,referenced_column_name,is_caller_dependent,is_ambiguous
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTable,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTableAdditionalAttributes,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventTableModule,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MainAccount,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ProjPosting,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ReqGroup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESTankType,(n/a),0,0
BI,AX_ServiceOrder_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESEDIEXTENDEDDATA,(n/a),0,0
BI,AX_ServiceOrder_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SMASERVICEORDERTABLE,(n/a),0,0
BI,AX_ServiceOrder_Lines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,inventdim,(n/a),0,0
BI,AX_ServiceOrder_Lines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SMASERVICEORDERLINE,(n/a),0,0
BI,PowerApp_TA_CustomerAll,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,PowerApp_TA_CustomerAll,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Currency_Conversion,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EXCHANGERATE,(n/a),0,0
BI,AX_Currency_Conversion,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ExchangeRateCurrencyPair,(n/a),0,0
BI,AX_Currency_Conversion,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EXCHANGERATETYPE,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PRICEDISCTABLE,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESSCATABLE,(n/a),0,0
BI,PowerApp_TA_UWI_lookup,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESUWITABLE,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETBOOK,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETBOOKTABLE,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETGROUP,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETTABLE,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ASSETTRANS,(n/a),0,0
BI,AX_FixedAsset_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VIRTUALDATAAREALIST,(n/a),0,0
BI,AX_Customer_Master_Last30,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,AX_Customer_Master_Last30,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCTTRANSLATION,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSITE,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PRICEDISCGROUP,(n/a),0,0
BI,AX_Price_DPSProdChem,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PRICEDISCTABLE,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTRANS,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DimensionAttributeValueCombination,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTPOSTING,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MainAccount,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESTABLE,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer_With_Credits,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTRANS,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DimensionAttributeValueCombination,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTPOSTING,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MainAccount,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESTABLE,(n/a),0,0
BI,AX_PRDAR_WeeklyDSO_By_Customer,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMENSIONATTRIBUTEVALUECOMBINATION,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MAINACCOUNT,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MAINACCOUNTCATEGORY,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDDIRPARTYTABLEVIEW,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_Journal_OpenTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,AX_Dimension_BusinessUnit,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMATTRIBUTEOMCOSTCENTER,(n/a),0,0
BI,AX_Dimension_Location,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,OMDEPARTMENTVIEW,(n/a),0,0
BI,AX_Dimension_Division,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMATTRIBUTEOMBUSINESSUNIT,(n/a),0,0
BI,AX_Customer_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,AX_Customer_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,AX_Dimension_LegalEntity,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMATTRIBUTECOMPANYINFO,(n/a),0,0
BI,zPowerBI_DPS_InventoryTurn,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,AX_Facility_UserAccess,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPERSONNAME,(n/a),0,0
BI,AX_Facility_UserAccess,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,HCMWORKER,(n/a),0,0
BI,AX_Facility_UserAccess,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSITEWORKER,(n/a),0,0
BI,AX_GL_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MAINACCOUNT,(n/a),0,0
BI,AX_GL_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MAINACCOUNTCATEGORY,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPERSONNAME,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,HCMWORKER,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJAPPROVER,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJCAPITALTYPE,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJGROUP,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJIDENTIFIER,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESEDIEXTENDEDDATA,(n/a),0,0
BI,AX_Project_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESPROJECTBUDGETTYPE,(n/a),0,0
BI,AX_Vendor_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GENERALJOURNALENTRY,(n/a),0,0
BI,AX_Vendor_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERENTRYJOURNAL,(n/a),0,0
BI,AX_Vendor_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDDIRPARTYTABLEVIEW,(n/a),0,0
BI,AX_Vendor_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_Vendor_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,PR_LOAD_AX_Customer_DSOWeeklySnapshot,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DimensionAttributeValueCombination,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,PR_SELECT_CoS_Alloc_Matrix,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MainAccount,(n/a),0,0
BI,PR_SELECT_PlantBalancing,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESFacilityTank,(n/a),0,0
BI,PR_SELECT_PlantBalancing,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESTankType,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans_TEST,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans_TEST,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductTranslation,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans_TEST,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans_TEST,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans_TEST,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESUWITABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductTranslation,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_ConsolidatedTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESUWITABLE,(n/a),0,0
BI,PR_LOAD_AX_Revenue_PRDTrans,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESUWITABLE,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTable,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,PR_LOAD_AX_Consolidated_AR_Weekly,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,/_Master/PRD-SA-10 Sales Quote Form__4,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,/_Master/PRD-SA-10 Sales Quote Form__4,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,HCMWORKER,(n/a),0,0
BI,/_Master/PRD-SA-10 Sales Quote Form__4,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSITE,(n/a),0,0
BI,/_Master/PRD-SA-10 Sales Quote Form__4,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSELECTRONICADDRESS,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DimensionAttributeValueCombination,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,FiscalCalendarPeriod,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalAccountEntry,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventPosting,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,Ledger,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MainAccount,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesLine,(n/a),0,0
BI,PR_SELECT_CoS_Margin_By_RevenueGL,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SalesTable,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,DPS_ItemMovement_PCLoad,SQL_STORED_PROCEDURE,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTITEMGROUPITEM,(n/a),0,0
